"user_id","status_id","created_at","screen_name","text","source","verified","city","domain"
"x999690455569887232","x1073109307548422144","2018-12-13 06:56:10+00","Christo20458938","@DB_Bahn guten Morgen kurze Frage wenn der nach Hamburg Hbf aus fällt zug Nr  21447 und der um  6:4 nach Lübeck fährt kann man da nicht mit zwei Waggons fahren? zug Nr 21659","Twitter for Android","f","hamburg","train"
"x806082807562960896","x1073109006279983104","2018-12-13 06:54:59+00","BNN_BaNeuNa","Auf der #A5 Karlsruhe Richtung Frankfurt gab es bei #Bruchsal einen Unfall. Es kommt zu Stau. https://t.co/oOjunFlJya","SocialHub by maloon","f","frankfurt","traffic"
"x1224885026","x1073099266674057216","2018-12-13 06:16:17+00","WDR_Verkehr","Unfall + linke Fahrspur blockiert = halbe Stunde mehr = 7 km Stau.
Wo? A4 Richtung Köln zwischen Overath und Bensberg. https://t.co/ABgGVj4ztH","Twitter Web Client","f","koeln","traffic"
"x713864456451792896","x1073091915615232000","2018-12-13 05:47:04+00","anfragen_hh","Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2018 (IV), hier: Verkehrsunfälle mit Fußgängern https://t.co/pHbTMJSWyc","kleineAnfragen","f","hamburg","traffic"
"x1018947091324919808","x1073086085134213120","2018-12-13 05:23:54+00","empire_electric","Heute solltet ihr in Mitte mit Verkehrsbehinderungen zwischen 12 und 14 Uhr rechnen, denn wir fahren durch Stadt https://t.co/XNVcvJ1LVT @radioBERLIN @VIZ_Berlin @VerkehrBerlin @VERKEHRSFLIEGER #Berlin #Elektrokleinstfahrzeuge #ekfdemo #esk #bmvi #esk8e #plev #escooter","Tweetbot for i<U+039F>S","f","berlin","traffic"
"x163576129","x1073078119911829504","2018-12-13 04:52:15+00","Regio_NRW","#RE6 Teilausfall ab #Düsseldorf Hbf (8:14) &gt; #Köln/Bonn Flughafen (9:11) &amp; Köln/Bonn (6:48) &gt; Düsseldorf (7:47). Störung am Zug","Twitter Web Client","t","koeln","train"
"x2155548760","x1073070648912695296","2018-12-13 04:22:34+00","PolReporter","#Berlin #Marzahn - Unbekannte stehlen Tresor aus einem Haus und liefern sich anschliessend eine Verfolgungsfahrt mit der Polizei, es folgt ein schwerer Unfall, Pkw-Insassen können flüchten https://t.co/asDut3sUos","Twitter for iPhone","f","berlin","traffic"
"x1043911740675829760","x1073009793726603264","2018-12-13 00:20:45+00","start_unterelbe","Zug 14539 um 23:06 Uhr von Hamburg nach Cuxhaven. Aktuelle Verspätung ab Hemmoor von 60 Minuten.Grund dafür ist eine Weichenstörung auf der Strecke.","Twitter Web Client","f","hamburg","train"
"x163576129","x1072926138215919616","2018-12-12 18:48:20+00","Regio_NRW","#S6, #Köln-#Nippes(20:12) &gt; #Langenfeld(20:45) fällt leider aus. Grund: Störung am Zug","Twitter Web Client","t","koeln","train"
"x509196815","x1072922834631041024","2018-12-12 18:35:12+00","amtzweinull","RE mit 25 Minuten Verspätung in #Cuxhaven mit Zwischenziel HH losgefahren. WEGEN der Verspätung wurden gerade alle in Harburg rausgeworfen! Zug HH-#Berlin dann natürlich weg. Danke für nichts &amp; Erkältung, @DB_Bahn! <U+0001F621><U+0001F621><U+0001F621>#menschenverachtend","Twitter for iPhone","f","berlin","train"
"x1224885026","x1072909150127034368","2018-12-12 17:40:49+00","WDR_Verkehr","Fünf Fahrzeuge, darunter ein #LKW, stehen nach einem Unfall auf der #A3 bei #Köln-Ost in Richtung Frankfurt rum. Die Abschlepper sind zwar unterwegs, die Bergung kann dauern. 
Unser Tipp: Weicht bitte über den westlichen Kölner Ring aus. Falls möglich <U+0001F928>https://t.co/ZCIdP2XUVx https://t.co/A69uEj2o62","Twitter Web Client","f","frankfurt","traffic"
"x2327855270","x1072908167946924032","2018-12-12 17:36:55+00","s_ghts","Verhältnisse wie in #Manila. @DB_Bahn #Streik und #ÖPNV bricht zusammen in #Köln: Durch Verkehrsunfall Eupener Straße reihenweise chaotische Verhältnisse an dr Strecke Linie 1 und 9. Bahnsteige: überfüllt, Kreuzungen: #Feinstaub, Rückstau, Hupkonzert. #Köln #ÖPNV #Verkehrswende","Twitter for iPhone","f","koeln","traffic"
"x351785423","x1072907998740262912","2018-12-12 17:36:15+00","schlummerohr","Schwerer Unfall in Köln: Mädchen (13) von KVB-Bahn an der Aachener Straße erfasst (via @express24) https://t.co/rY02IsSoEs","Twitter for Android","f","koeln","traffic"
"x791602992239644672","x1072895876841041920","2018-12-12 16:48:05+00","PatKirwanCBS","Köln - Köln-Niehl: Lkw rammt Auto: Person nach Unfall eingeklemmt","IFTTT","f","koeln","traffic"
"x796640240555458560","x1072895684628701184","2018-12-12 16:47:19+00","HelgaChadwick","Köln - Köln-Niehl: Lkw rammt Auto: Person nach Unfall eingeklemmt","IFTTT","f","koeln","traffic"
"x23440299","x1072894949417467904","2018-12-12 16:44:24+00","ksta_koeln","Ein Mädchen ist auf der Aachener Straße von einer Bahn der #KVB erfasst worden. Die Linie 1 ist unterbrochen, es kommt zu Verkehrsbehinderungen. #Köln
https://t.co/peb6VxzScr","Twitter Web Client","t","koeln","traffic"
"x19529802","x1072892950621945856","2018-12-12 16:36:27+00","express24","In #Köln-Braunsfeld wurde ein Kind von einer #KVB-Bahn erfasst. #braunsfeld #unfall  
https://t.co/bsWLFlAFtE","TweetDeck","t","koeln","traffic"
"x796640240555458560","x1072891904348557312","2018-12-12 16:32:18+00","HelgaChadwick","Köln - Schwerer Unfall in Köln: Mädchen von KVB-Bahn an der Aachener Straße erfasst","IFTTT","f","koeln","traffic"
"x796647836569976832","x1072891849591926784","2018-12-12 16:32:04+00","TorryAarika","Köln - Schwerer Unfall in Köln: Mädchen von KVB-Bahn an der Aachener Straße erfasst","IFTTT","f","koeln","traffic"
"x146365767","x1072880743997685760","2018-12-12 15:47:57+00","BOB_Info","+++Streckeninfo+++
BOB 86828   Bayrischzell (15:32) - München Hbf (16:56 ) fährt mit einer  
Verspätung von + 16 Minuten ab Holzkirchen.   
Grund: Technische Störung am Zug.","Twitter Web Client","f","muenchen","train"
"x430642505","x1072863907268714496","2018-12-12 14:41:02+00","LRALIF","<U+0001F4CC> Landräte 20 Jahre unfallfrei chauffiert <U+0001F4CC>
Seine erste Dienstfahrt führte ihn nach München zum Neujahrsempfang in der Residenz und seine letzte trat Georg Hennemann am Dienstag an: Nach 20... https://t.co/Y2SXPqPCnb","Facebook","f","muenchen","traffic"
"x196100965","x1072850930440331264","2018-12-12 13:49:29+00","CarryKate85","Nun,das kommt spontan. Aber wie könnte ich mir @artgerecht entgehen lassen? Also gleich noch nach Köln runter und hoffen,dass es so wenig Stau wie möglich gibt...","Twitter for Android","f","koeln","traffic"
"x975864638054256640","x1072850225755230208","2018-12-12 13:46:41+00","Wa7chdog","@polizeiberlin Wenn die Polizei mit dem Ordnungsamt mal was Sinnvolles machen möchte: Auf dem Heimweg gestern durch Berlin hatten 23 von 30 gezählten Radfahrern KEINERLEI Beleuchtung. Verdammt schwer im dunkeln und bei Nieselregen zu erkennen diese Menschen,- hohe Unfallgefahr!
Aufklären Bitte!","Twitter Web Client","f","berlin","traffic"
"x139789733","x1072846551645483008","2018-12-12 13:32:05+00","Frankfurt_City","POL-F: 181212 - 1221 Frankfurt-Zeilsheim: Unfall, Flucht, Festnahme https://t.co/QpvkY7E4YV","dlvr.it","f","frankfurt","traffic"
"x93653062","x1072837750154498048","2018-12-12 12:57:06+00","KVBAG","@Reissdorf73 Wir fahren mit allem was wir haben, auf mehr können wir uns gar nicht einstellen. Auch die Infrastruktur in Köln fährt am Limit. Wir wissen, dass es im November/Dezemeber voller wird, wir können aber derzeit keine Lösungen anbieten. Wir stehen mit allen anderen im Stau! /Ma","SocialHub by maloon","f","koeln","traffic"
"x940673181496594432","x1072791287902978048","2018-12-12 09:52:29+00","refundrebel_EU","Aktuelle top Verspätung: +119min., IC2082, von #Berchtesgaden Hbf nach #Hamburg-Altona #IC2082 #Fahrgastrechte #Zugverspätung #Verspätung #Bahn #Zugfahrt #refundrebel","refundrebel","f","hamburg","train"
"x114765675","x1072788419393204224","2018-12-12 09:41:05+00","ots_polizei","POL-HH: 181212-3. Zeugenaufruf nach Verkehrsunfallflucht in Hamburg-Borgfelde https://t.co/RzZO9SmaNv #ots #polizei #news","dlvr.it","f","hamburg","traffic"
"x1620250698","x1072776217592504320","2018-12-12 08:52:36+00","rbb24","In #Berlin #Buckow wurde ein Kleinkind bei einem Verkehrsunfall schwer verletzt. https://t.co/i06vmN48AR","Twitter Web Client","t","berlin","traffic"
"x855881532145360896","x1072774427333550080","2018-12-12 08:45:29+00","focus_regional","Polizei Hamburg - Verkehrsunfall mit schwer verletztem Fußgänger in Hamburg-Harburg https://t.co/pPHnbEhYZg","FOL Deutschland","f","hamburg","traffic"
"x849236011485986816","x1072774411198099456","2018-12-12 08:45:25+00","focus_hamburg","Polizei Hamburg - Verkehrsunfall mit schwer verletztem Fußgänger in Hamburg-Harburg https://t.co/DdYduDgVmz","FOCUS Online Hamburg","f","hamburg","traffic"
"x1361415758","x1072774332848488448","2018-12-12 08:45:06+00","frisch_fish","Hörenswerter Kommentar zum #Bahnstreik in Berlin von .@LorenzMaroldt:
""Das S (der .@SBahnBerlin) steht für Schrott.""
https://t.co/BmyA4OLLaL","Twitter Lite","f","berlin","train"
"x3159802175","x1072754943835164672","2018-12-12 07:28:04+00","polnewsb","Zweijähriger bei Verkehrsunfall schwer verletzt #neukoelln #berlin https://t.co/USFmW7D2Gd","Polizei News Berlin","f","berlin","traffic"
"x713864456451792896","x1072728511461421056","2018-12-12 05:43:02+00","anfragen_hh","Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2018 (II), hier: Verkehrsunfälle mit Radfahrern https://t.co/XmbDr3h2a1","kleineAnfragen","f","hamburg","traffic"
"x713864456451792896","x1072726248378507264","2018-12-12 05:34:02+00","anfragen_hh","Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2018, hier: Unfall- und Verunglücktenzahlen allgemein sowie volkswirtschaftlicher Schaden https://t.co/K658vUM5SX","kleineAnfragen","f","hamburg","traffic"
"x850222359340400640","x1072721659143036928","2018-12-12 05:15:48+00","stoerungen_hhsh","#RE6 

Der Zug RE11005 fällt ab Itzehoe aus. Grund dafür ist eine Fahrzeugstörung.
Der Zug RE11004 fällt von Hamburg-Altona bis Husum aus. Grund dafür ist eine Fahrzeugstörung. TP Kiel

#hvv #nahsh #RE6 #Marschbahn","Twitter for Android","f","hamburg","train"
"x171240917","x1072702969215361024","2018-12-12 04:01:32+00","ArnoldSchiller","#Straßburg Der Sicherheitsdiskurs ist wie immer eine Frage der mediale Rezeption.  Rommelshausen 1 Toter,  Siegsdorf 1 Tote, 
Bückeburg 1 Toter, Köln 1 totes zweijähriges Mädchen.... Es gibt keine absolute Sicherheit  #Unfall #Kriminalität #Terror #Sicherheit","Twitter Web Client","f","koeln","traffic"
"x1224885026","x1072590925883428864","2018-12-11 20:36:19+00","WDR_Verkehr","Aktuell nur noch 1 Stau auf den Autobahnen in #NRW - und der ist auf der A3 #Frankfurt Richtung #Köln zwischen Neustadt (Wied) und Bad Honnef/Linz: Dort 2 km, etwa 10 Minuten Wartezeit. https://t.co/ZCIdP2XUVx https://t.co/pcYyK17yR4","Twitter Web Client","f","frankfurt","traffic"
"x44902294","x1072550520018079744","2018-12-11 17:55:45+00","yangxifan","Apropos Titel der letzten @DIEZEIT @DB_Bahn: Zug von Berlin Hbf nach Hannover hat 40 Min Verspätung. Grund: Zugpersonal hängt in Gesundbrunnen fest. Personal wollte mit Taxi-Gutscheinen zum Hbf. Taxifahrer wollten aber keine Gutscheine, nur Bargeld. Germany, geht’s noch <U+0001F633> #bahn","Twitter for iPhone","f","berlin","train"
"x333510894","x1072535706088693760","2018-12-11 16:56:53+00","oeffimuc","ICE mit 7 Minuten Verspätung in München Hbf eingetroffen. S-Bahn war weg.","Twitter for Android","f","muenchen","train"
"x1620250698","x1072533389100703744","2018-12-11 16:47:41+00","rbb24","Der Bahn-Warnstreik ist erst mal vorbei - doch Bahnkunden in #Berlin und #Brandenburg müssen sich auf neue Unannehmlichkeiten einstellen: wegen Bauarbeiten https://t.co/ygHEEbEJW2","Twitter Web Client","t","berlin","train"
"x1224885026","x1072520812471685120","2018-12-11 15:57:42+00","WDR_Verkehr","Rote Bremslichter auf der A3 #Köln -&gt; #Oberhausen, hier am Kreuz Kaiserberg: Stop Zwischen Kreuz #Breitscheid und Kreuz Oberhausen immer wieder Stau und stockender Verkehr auf 20 Kilometern - ihr verliert etwa eine Dreiviertelstunde https://t.co/ZCIdP2XUVx https://t.co/mVZjPQ1dGm","Twitter Web Client","f","koeln","traffic"
"x1043911740675829760","x1072516774481063936","2018-12-11 15:41:40+00","start_unterelbe","Zug 14799 um 17:39 Uhr von Hamburg nach Stade fällt heute leider aus","Twitter Lite","f","hamburg","train"
"x60021470","x1072472688948625408","2018-12-11 12:46:29+00","ChrisMeissner69","<U+0001F4CC> Landräte 20 Jahre unfallfrei chauffiert <U+0001F4CC>
S
eine erste Dienstfahrt führte ihn nach München zum Neujahrsempfang in der Residenz und seine letzte trat Georg Hennemann am Dienstag an: Nach 20 Jahren und... https://t.co/NQuj3jHxcT","Facebook","f","muenchen","traffic"
"x430642505","x1072471175530496000","2018-12-11 12:40:28+00","LRALIF","<U+0001F4CC> Landräte 20 Jahre unfallfrei chauffiert <U+0001F4CC>

Seine erste Dienstfahrt führte ihn nach München zum Neujahrsempfang in der Residenz und seine letzte trat Georg Hennemann am Dienstag an: Nach 20 Jahren und... https://t.co/Dk4eJKcGO8","Facebook","f","muenchen","traffic"
"x3159802175","x1072471072170303488","2018-12-11 12:40:03+00","polnewsb","Nach schwerem Verkehrsunfall – Unbekannter mit Phantombild gesucht #mitte #berlin https://t.co/6wZsulZzzu","Polizei News Berlin","f","berlin","traffic"
"x2320643005","x1072459826289090560","2018-12-11 11:55:22+00","HVVStoerungen","@chefexperte die Fahrt fällt aus, melden wir nachher auch. Es gibt immer noch einen defekten Zug, weshalb die Verstärker morgens um 6:43 ab Stade sowie ab Hamburg um 17:39 dauerhaft ausfallen müssen.","Twitter for Android","f","hamburg","train"
"x139789733","x1072443389172482048","2018-12-11 10:50:03+00","Frankfurt_City","POL-F: 181211 - 1219 Frankfurt-Nordend: Unfall zwischen Pkw und Straßenbahn https://t.co/Hnr0r8dMDu","dlvr.it","f","frankfurt","traffic"
"x15709661","x1072439448959369216","2018-12-11 10:34:24+00","huffduffer","Kommentar von Lorenz Maroldt - Bahnstreik auch in Berlin - war das schlau?  | radioeins https://t.co/2tlpIsrhQR","IFTTT","f","berlin","train"
"x846370791864356864","x1072429406805770240","2018-12-11 09:54:30+00","Policefuchs","@SBahnBerlin Kommt man dann mit den Baum auch wieder zurück mit der Bahn nach Berlin ? Ich denke da an die Personenbeförderungs Bedingungen und diversen Notarzt / Polizei Einsätzen , Signal und weichen Störungen , Zug und Streik Ausfällen <U+0001F648><U+0001F937><U+0001F3FC><U+200D><U+2642><U+FE0F>","Twitter for iPad","f","berlin","train"
"x163576129","x1072424622350655488","2018-12-11 09:35:29+00","Regio_NRW","#S19 Störung am Gleis von #Köln Trimbornstr in Richtung #Porz-Wahn behoben. Die Züge fahren wieder auf der geplanten Strecke mit allen geplanten Halten.","PXR_NRW","t","koeln","train"
"x291013851","x1072415539526623232","2018-12-11 08:59:23+00","_unterhaltung","München/Bayern: Chaos durch Bahnstreik - Einschränkungen auch am Dienstag | Bayern - https://t.co/Wx8br3Q3Ef https://t.co/arHnr1vG6r","IFTTT","f","muenchen","train"
"x747569112323334144","x1072412586015158272","2018-12-11 08:47:39+00","GriskoMichael","Warum fallen in Erfurt zwei Züge nach München erst wegen „Verzögerungen im Betriebsablauf“ dann „streikbedingt“ aus? Am Servicepoint in Erfurt nur eine Person! Ist das Serviceorientierung? @DB_Bahn Kommunikation ist machbar - muss aber gewollt sein!","Twitter for iPhone","f","muenchen","train"
"x18047964","x1.072409494121e+18","2018-12-11 08:35:22+00","moritzotto","2018 trotz Bahnstreik schnell durch Berlin kommen: Flug von Tegel nach Schönefeld für 1,99€ mit Ryaneasyairjet","Twitter for iPhone","f","berlin","train"
"x856268361264762880","x1072397408519315456","2018-12-11 07:47:21+00","JensundSpence","Heute gehts auf meinem #nilpferd nach #hamburg 
Sagt @Peta bitte nichts! #reisen #travel #Bahnstreik https://t.co/ZA55ciSz0M","Twitter for iPhone","f","hamburg","train"
"x40007796","x1072383293209886720","2018-12-11 06:51:15+00","cyberforge","Hat gestern jemand den Bahnstreik bei der S-Bahn München bemerkt? War eigentlich wie immer. Ganz normaler S-Bahn Tag. Nix ging mehr! <U+0001F633>","Twitter for iPhone","f","muenchen","train"
"x370767390","x1072381019481874432","2018-12-11 06:42:13+00","chrstphbach","@fr0zen17101 Jop, Simone hat mich dann durch den Stau vor Frankfurt gefahren.","Flamingo for Android","f","frankfurt","traffic"
"x710466451","x1072379471712411648","2018-12-11 06:36:04+00","SabineRichters","@AndreasLinder68 @start_unterelbe Zug um 5:09 Uhr ab Cuxhaven hatte  wegen einer technischen Störung an der Lok und vorrausfahrender S-Bahn in Hamburg Harburg 22 Minuten Verspätung <U+0001F649><U+0001F64A><U+0001F648><U+0001F910>!","Twitter for Android","f","hamburg","train"
"x728236310","x1072375224157523968","2018-12-11 06:19:11+00","VIZ_Berlin","Lange #STAU|s im Nordosten #Berlin|s:
· Ostseestraße +25 Min
· Dorfstraße (#B2) +25 Min
· Bucher Straße +15 Min
· Alt-Blankenburg +15 Min
· Grellstraße/Wichertstraße +15 Min","Twitter Web Client","f","berlin","traffic"
"x163576129","x1072370066694512640","2018-12-11 05:58:42+00","Regio_NRW","#S19 Störung am Gleis von #Köln Trimbornstr in Richtung #Porz-Wahn. Umleitung von #Köln Trimbornstr bis #Porz-Wahn über #Porz(Rhein). Bitte Züge der Gegenrichtung nutzen. Umstieg in #Porz-Wahn. Reiseverbindung vor Abfahrt prüfen. Keine Informationen zur Dauer der Störung.","PXR_NRW","t","koeln","train"
"x272859485","x1072364822237470720","2018-12-11 05:37:51+00","Lewski82","@HVVStoerungen Und hab ich nicht prophezeit??? FÄLLT AUS! Das gibt direkt ne fette Beschwerde an die LNVG. Da ist ja die Chance im Lotto zu gewinnen bald höher als das dieser Scheiss Zug um 07:01 mal wieder Buxtehude Richtung Hamburg verlässt.","Twitter for Android","f","hamburg","train"
"x1132073305","x1072364135080448000","2018-12-11 05:35:08+00","Blumentierchenn","Haha, zwei Züge nach Köln fallen wieder aus und jetzt sitze ich hier seit 20 nach in der Kälte und warte auf den dritten mit dem ich noch knapp pünktlich ankomme. Der kommt natürlich erst um 7. Brrrr.","Twitter for Android","f","koeln","train"
