"latitude","longtitude","Downloadrate"
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,0
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,5111
52.53,13.23,5111
52.53,13.23,5111
52.53,13.23,5318
52.53,13.23,5318
52.53,13.23,5318
52.53,13.23,11720
52.53,13.23,11720
52.53,13.23,11720
52.53,13.23,13204
52.53,13.23,13204
52.53,13.23,13204
52.53,13.23,31960
52.53,13.23,31960
52.53,13.23,31960
52.53,13.23,31960
52.53,13.23,31960
52.53,13.23,31960
52.53,13.23,33214
52.53,13.23,33214
52.53,13.23,33214
52.53,13.23,33214
52.53,13.23,33214
52.53,13.23,33214
52.53,13.23,38021
52.53,13.23,38021
52.53,13.23,38021
52.53,13.23,38021
52.53,13.23,38021
52.53,13.23,38021
52.53,13.23,38690
52.53,13.23,38690
52.53,13.23,38690
52.53,13.23,38690
52.53,13.23,38690
52.53,13.23,38690
52.53,13.23,5485
52.53,13.23,5485
52.53,13.23,5485
52.53,13.23,5485
52.53,13.23,5485
52.53,13.23,5485
52.53,13.23,6511
52.53,13.23,6511
52.53,13.23,6511
52.53,13.23,6511
52.53,13.23,6511
52.53,13.23,6511
52.53,13.23,6851
52.53,13.23,6851
52.53,13.23,6851
52.53,13.23,6851
52.53,13.23,6851
52.53,13.23,6851
52.53,13.23,7239
52.53,13.23,7239
52.53,13.23,7239
52.53,13.23,7239
52.53,13.23,7239
52.53,13.23,7239
52.53,13.23,7465
52.53,13.23,7465
52.53,13.23,7465
52.53,13.23,7465
52.53,13.23,7465
52.53,13.23,7465
52.53,13.23,7808
52.53,13.23,7808
52.53,13.23,7808
52.53,13.23,7808
52.53,13.23,7808
52.53,13.23,7808
52.53,13.23,8014
52.53,13.23,8014
52.53,13.23,8014
52.53,13.23,8014
52.53,13.23,8014
52.53,13.23,8014
52.53,13.23,9238
52.53,13.23,9238
52.53,13.23,9238
52.53,13.23,9238
52.53,13.23,9238
52.53,13.23,9238
52.53,13.23,9542
52.53,13.23,9542
52.53,13.23,9542
52.53,13.23,9542
52.53,13.23,9542
52.53,13.23,9542
52.53,13.23,9754
52.53,13.23,9754
52.53,13.23,9754
52.53,13.23,9754
52.53,13.23,9754
52.53,13.23,9754
52.53,13.23,11976
52.53,13.23,11976
52.53,13.23,11976
52.53,13.23,11976
52.53,13.23,11976
52.53,13.23,11976
52.53,13.23,11885
52.53,13.23,11885
52.53,13.23,11885
52.53,13.23,11885
52.53,13.23,11885
52.53,13.23,11885
52.53,13.23,12863
52.53,13.23,12863
52.53,13.23,12863
52.53,13.23,12863
52.53,13.23,12863
52.53,13.23,12863
52.53,13.23,13087
52.53,13.23,13087
52.53,13.23,13087
52.53,13.23,13087
52.53,13.23,13087
52.53,13.23,13087
52.53,13.23,13349
52.53,13.23,13349
52.53,13.23,13349
52.53,13.23,13349
52.53,13.23,13349
52.53,13.23,13349
52.53,13.23,16893
52.53,13.23,16893
52.53,13.23,16893
52.53,13.23,16893
52.53,13.23,16893
52.53,13.23,16893
52.53,13.23,18311
52.53,13.23,18311
52.53,13.23,18311
52.53,13.23,18311
52.53,13.23,18311
52.53,13.23,18311
52.53,13.23,21040
52.53,13.23,21040
52.53,13.23,21040
52.53,13.23,21040
52.53,13.23,21040
52.53,13.23,21040
52.53,13.23,21080
52.53,13.23,21080
52.53,13.23,21080
52.53,13.23,21080
52.53,13.23,21080
52.53,13.23,21080
52.53,13.23,22439
52.53,13.23,22439
52.53,13.23,22439
52.53,13.23,22439
52.53,13.23,22439
52.53,13.23,22439
52.53,13.23,23395
52.53,13.23,23395
52.53,13.23,23395
52.53,13.23,23395
52.53,13.23,23395
52.53,13.23,23395
52.22,13.23,20571
52.22,13.23,20571
52.22,13.23,20571
52.22,13.23,20571
52.22,13.23,20571
52.22,13.23,20571
52.22,13.23,23323
52.22,13.23,23323
52.22,13.23,23323
52.22,13.23,23323
52.22,13.23,23323
52.22,13.23,23323
52.22,13.23,26952
52.22,13.23,26952
52.22,13.23,26952
52.22,13.23,26952
52.22,13.23,26952
52.22,13.23,26952
52.21,13.23,35936
52.21,13.23,35936
52.21,13.23,35936
52.21,13.23,35936
52.21,13.23,35936
52.21,13.23,35936
52.53,13.23,36070
52.53,13.23,36070
52.53,13.23,36070
52.53,13.23,36070
52.53,13.23,36070
52.53,13.23,36070
52.21,13.23,40547
52.21,13.23,40547
52.21,13.23,40547
52.21,13.23,40547
52.21,13.23,40547
52.21,13.23,40547
52.22,13.23,42549
52.22,13.23,42549
52.22,13.23,42549
52.22,13.23,42549
52.22,13.23,42549
52.22,13.23,42549
52.53,13.23,45844
52.53,13.23,45844
52.53,13.23,45844
52.53,13.23,45844
52.53,13.23,45844
52.53,13.23,45844
52.53,13.23,46211
52.53,13.23,46211
52.53,13.23,46211
52.53,13.23,46211
52.53,13.23,46211
52.53,13.23,46211
52.53,13.23,49329
52.53,13.23,49329
52.53,13.23,49329
52.53,13.23,49329
52.53,13.23,49329
52.53,13.23,49329
52.53,13.23,13613
52.53,13.23,13613
52.53,13.23,14457
52.53,13.23,14457
52.53,13.23,17249
52.53,13.23,17249
52.53,13.23,19029
52.53,13.23,19029
52.53,13.23,19508
52.53,13.23,19508
52.53,13.23,7444
52.53,13.23,7444
52.53,13.23,7444
52.53,13.23,7444
52.53,13.23,7444
52.53,13.23,7444
52.53,13.23,7569
52.53,13.23,7569
52.53,13.23,7569
52.53,13.23,7569
52.53,13.23,7569
52.53,13.23,7569
52.53,13.23,8489
52.53,13.23,8489
52.53,13.23,8489
52.53,13.23,8489
52.53,13.23,8489
52.53,13.23,8489
52.53,13.23,8975
52.53,13.23,8975
52.53,13.23,8975
52.53,13.23,8975
52.53,13.23,8975
52.53,13.23,8975
52.53,13.23,22581
52.53,13.23,22581
52.53,13.23,22581
52.53,13.23,22581
52.53,13.23,22581
52.53,13.23,22581
52.53,13.23,24296
52.53,13.23,24296
52.53,13.23,24296
52.53,13.23,24296
52.53,13.23,24296
52.53,13.23,24296
52.53,13.23,27575
52.53,13.23,27575
52.53,13.23,27575
52.53,13.23,27575
52.53,13.23,27575
52.53,13.23,27575
52.53,13.23,27782
52.53,13.23,27782
52.53,13.23,27782
52.53,13.23,27782
52.53,13.23,27782
52.53,13.23,27782
52.53,13.23,29931
52.53,13.23,29931
52.53,13.23,29931
52.53,13.23,29931
52.53,13.23,29931
52.53,13.23,29931
52.53,13.23,9183
52.53,13.23,9183
52.53,13.23,9183
52.53,13.23,9183
52.53,13.23,9183
52.53,13.23,12709
52.53,13.23,12709
52.53,13.23,12709
52.53,13.23,12709
52.53,13.23,12709
52.53,13.23,12898
52.53,13.23,12898
52.53,13.23,12898
52.53,13.23,12898
52.53,13.23,12898
52.53,13.23,13593
52.53,13.23,13593
52.53,13.23,13593
52.53,13.23,13593
52.53,13.23,13593
52.53,13.23,15031
52.53,13.23,15031
52.53,13.23,15031
52.53,13.23,15031
52.53,13.23,15031
52.53,13.23,15031
52.53,13.23,15735
52.53,13.23,15735
52.53,13.23,15735
52.53,13.23,15735
52.53,13.23,15735
52.53,13.23,15735
52.53,13.23,16016
52.53,13.23,16016
52.53,13.23,16016
52.53,13.23,16016
52.53,13.23,16016
52.53,13.23,16016
52.53,13.23,16166
52.53,13.23,16166
52.53,13.23,16166
52.53,13.23,16166
52.53,13.23,16166
52.53,13.23,16166
52.22,13.23,11739
52.22,13.23,11739
52.22,13.23,11739
52.22,13.23,11739
52.22,13.23,11739
52.53,13.23,11796
52.53,13.23,11796
52.53,13.23,11796
52.53,13.23,11796
52.53,13.23,11796
52.53,13.23,12644
52.53,13.23,12644
52.53,13.23,12644
52.53,13.23,12644
52.53,13.23,12644
52.22,13.23,12651
52.22,13.23,12651
52.22,13.23,12651
52.22,13.23,12651
52.22,13.23,12651
52.22,13.23,12681
52.22,13.23,12681
52.22,13.23,12681
52.22,13.23,12681
52.22,13.23,12681
52.53,13.23,12862
52.53,13.23,12862
52.53,13.23,12862
52.53,13.23,12862
52.53,13.23,12862
52.22,13.23,13419
52.22,13.23,13419
52.22,13.23,13419
52.22,13.23,13419
52.22,13.23,13419
52.53,13.23,13798
52.53,13.23,13798
52.53,13.23,13798
52.53,13.23,13798
52.53,13.23,13798
52.22,13.23,14214
52.22,13.23,14214
52.22,13.23,14214
52.22,13.23,14214
52.22,13.23,14214
52.21,13.23,14468
52.21,13.23,14468
52.21,13.23,14468
52.21,13.23,14468
52.21,13.23,14468
52.22,13.23,14576
52.22,13.23,14576
52.22,13.23,14576
52.22,13.23,14576
52.22,13.23,14576
52.22,13.23,14733
52.22,13.23,14733
52.22,13.23,14733
52.22,13.23,14733
52.22,13.23,14733
52.53,13.23,14905
52.53,13.23,14905
52.53,13.23,14905
52.53,13.23,14905
52.53,13.23,14905
52.21,13.23,14966
52.21,13.23,14966
52.21,13.23,14966
52.21,13.23,14966
52.21,13.23,14966
52.21,13.23,15081
52.21,13.23,15081
52.21,13.23,15081
52.21,13.23,15081
52.21,13.23,15081
52.22,13.23,15782
52.22,13.23,15782
52.22,13.23,15782
52.22,13.23,15782
52.22,13.23,15782
52.21,13.23,16224
52.21,13.23,16224
52.21,13.23,16224
52.21,13.23,16224
52.21,13.23,16224
52.21,13.23,16246
52.21,13.23,16246
52.21,13.23,16246
52.21,13.23,16246
52.21,13.23,16246
52.22,13.23,16712
52.22,13.23,16712
52.22,13.23,16712
52.22,13.23,16712
52.22,13.23,16712
52.22,13.23,17192
52.22,13.23,17192
52.22,13.23,17192
52.22,13.23,17192
52.22,13.23,17192
52.53,13.23,17703
52.53,13.23,17703
52.53,13.23,17703
52.53,13.23,17703
52.53,13.23,17703
52.21,13.23,18198
52.21,13.23,18198
52.21,13.23,18198
52.21,13.23,18198
52.21,13.23,18198
52.53,13.23,23317
52.53,13.23,23317
52.53,13.23,23317
52.53,13.23,23317
52.53,13.23,23317
52.53,13.23,30394
52.53,13.23,30394
52.53,13.23,30394
52.53,13.23,30394
52.53,13.23,30394
52.53,13.23,34175
52.53,13.23,34175
52.53,13.23,34175
52.53,13.23,34175
52.53,13.23,34175
52.53,13.23,35734
52.53,13.23,35734
52.53,13.23,35734
52.53,13.23,35734
52.53,13.23,35734
52.53,13.23,8040
52.53,13.23,8040
52.53,13.23,8040
52.53,13.23,8040
52.53,13.23,8040
52.53,13.23,8996
52.53,13.23,8996
52.53,13.23,8996
52.53,13.23,8996
52.53,13.23,8996
52.53,13.23,10306
52.53,13.23,10306
52.53,13.23,10306
52.53,13.23,10306
52.53,13.23,10306
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11058
52.53,13.23,11649
52.53,13.23,11649
52.53,13.23,11649
52.53,13.23,11649
52.53,13.23,11649
52.53,13.23,11649
52.53,13.23,12956
52.53,13.23,12956
52.53,13.23,12956
52.53,13.23,12956
52.53,13.23,12956
52.53,13.23,12956
52.53,13.23,12964
52.53,13.23,12964
52.53,13.23,12964
52.53,13.23,12964
52.53,13.23,12964
52.53,13.23,12964
52.53,13.23,13684
52.53,13.23,13684
52.53,13.23,13684
52.53,13.23,13684
52.53,13.23,13684
52.53,13.23,13684
52.53,13.23,11036
52.53,13.23,11036
52.53,13.23,11036
52.53,13.23,11036
52.53,13.23,11036
52.53,13.23,11036
52.53,13.23,12199
52.53,13.23,12199
52.53,13.23,12199
52.53,13.23,12199
52.53,13.23,12199
52.53,13.23,12199
52.53,13.23,13367
52.53,13.23,13367
52.53,13.23,13367
52.53,13.23,13367
52.53,13.23,13367
52.53,13.23,13367
52.53,13.23,14267
52.53,13.23,14267
52.53,13.23,14267
52.53,13.23,14267
52.53,13.23,14267
52.53,13.23,14267
52.53,13.23,28106
52.53,13.23,28106
52.53,13.23,28106
52.53,13.23,28106
52.53,13.23,28106
52.53,13.23,28106
52.53,13.23,34720
52.53,13.23,34720
52.53,13.23,34720
52.53,13.23,34720
52.53,13.23,34720
52.53,13.23,34720
52.53,13.23,35055
52.53,13.23,35055
52.53,13.23,35055
52.53,13.23,35055
52.53,13.23,35055
52.53,13.23,35055
52.53,13.23,39299
52.53,13.23,39299
52.53,13.23,39299
52.53,13.23,39299
52.53,13.23,39299
52.53,13.23,39299
52.53,13.23,14732
52.53,13.23,14732
52.53,13.23,14732
52.53,13.23,14732
52.53,13.23,14732
52.53,13.23,14732
52.53,13.23,15086
52.53,13.23,15086
52.53,13.23,15086
52.53,13.23,15086
52.53,13.23,15086
52.53,13.23,15086
52.53,13.23,15889
52.53,13.23,15889
52.53,13.23,15889
52.53,13.23,15889
52.53,13.23,15889
52.53,13.23,15889
52.53,13.23,16810
52.53,13.23,16810
52.53,13.23,16810
52.53,13.23,16810
52.53,13.23,16810
52.53,13.23,16810
52.53,13.23,17241
52.53,13.23,17241
52.53,13.23,17241
52.53,13.23,17241
52.53,13.23,17241
52.53,13.23,17241
52.53,13.23,17743
52.53,13.23,17743
52.53,13.23,17743
52.53,13.23,17743
52.53,13.23,17743
52.53,13.23,17743
52.53,13.23,17837
52.53,13.23,17837
52.53,13.23,17837
52.53,13.23,17837
52.53,13.23,17837
52.53,13.23,17837
52.53,13.23,19935
52.53,13.23,19935
52.53,13.23,19935
52.53,13.23,19935
52.53,13.23,19935
52.53,13.23,19935
52.53,13.23,2796
52.53,13.23,2796
52.53,13.23,2796
52.53,13.23,2796
52.53,13.23,2796
52.53,13.23,2807
52.53,13.23,2807
52.53,13.23,2807
52.53,13.23,2807
52.53,13.23,2807
52.53,13.23,3152
52.53,13.23,3152
52.53,13.23,3152
52.53,13.23,3152
52.53,13.23,3152
52.53,13.23,3224
52.53,13.23,3224
52.53,13.23,3224
52.53,13.23,3224
52.53,13.23,3224
52.53,13.23,3828
52.53,13.23,3828
52.53,13.23,3828
52.53,13.23,3828
52.53,13.23,3828
52.53,13.23,23462
52.53,13.23,23462
52.53,13.23,23462
52.53,13.23,23462
52.53,13.23,23462
52.53,13.23,27497
52.53,13.23,27497
52.53,13.23,27497
52.53,13.23,27497
52.53,13.23,27497
52.53,13.23,27788
52.53,13.23,27788
52.53,13.23,27788
52.53,13.23,27788
52.53,13.23,27788
52.53,13.23,33502
52.53,13.23,33502
52.53,13.23,33502
52.53,13.23,33502
52.53,13.23,33502
52.53,13.23,16582
52.53,13.23,16582
52.53,13.23,16582
52.53,13.23,16582
52.53,13.23,17692
52.53,13.23,17692
52.53,13.23,17692
52.53,13.23,17692
52.53,13.23,18928
52.53,13.23,18928
52.53,13.23,18928
52.53,13.23,18928
52.53,13.23,20033
52.53,13.23,20033
52.53,13.23,20033
52.53,13.23,20033
52.53,13.23,8866
52.53,13.23,8866
52.53,13.23,8866
52.53,13.23,8866
52.53,13.23,8866
52.53,13.23,8866
52.53,13.23,9386
52.53,13.23,9386
52.53,13.23,9386
52.53,13.23,9386
52.53,13.23,9386
52.53,13.23,9386
52.53,13.23,11369
52.53,13.23,11369
52.53,13.23,11369
52.53,13.23,11369
52.53,13.23,11369
52.53,13.23,11369
52.53,13.23,11846
52.53,13.23,11846
52.53,13.23,11846
52.53,13.23,11846
52.53,13.23,11846
52.53,13.23,11846
52.53,13.23,20667
52.53,13.23,20667
52.53,13.23,20667
52.53,13.23,20667
52.53,13.23,20667
52.53,13.23,20667
52.53,13.23,21036
52.53,13.23,21036
52.53,13.23,21036
52.53,13.23,21036
52.53,13.23,21036
52.53,13.23,21036
52.53,13.23,21056
52.53,13.23,21056
52.53,13.23,21056
52.53,13.23,21056
52.53,13.23,21056
52.53,13.23,21056
52.53,13.23,24611
52.53,13.23,24611
52.53,13.23,24611
52.53,13.23,24611
52.53,13.23,24611
52.53,13.23,24611
52.53,13.23,27805
52.53,13.23,27805
52.53,13.23,27805
52.53,13.23,27805
52.53,13.23,27805
52.53,13.23,27805
52.53,13.23,32931
52.53,13.23,32931
52.53,13.23,32931
52.53,13.23,32931
52.53,13.23,32931
52.53,13.23,32931
52.53,13.23,10446
52.53,13.23,10446
52.53,13.23,10446
52.53,13.23,10446
52.53,13.23,10446
52.53,13.23,10446
52.53,13.23,13471
52.53,13.23,13471
52.53,13.23,13471
52.53,13.23,13471
52.53,13.23,13471
52.53,13.23,13471
52.53,13.23,15814
52.53,13.23,15814
52.53,13.23,15814
52.53,13.23,15814
52.53,13.23,15814
52.53,13.23,15814
52.53,13.23,18062
52.53,13.23,18062
52.53,13.23,18062
52.53,13.23,18062
52.53,13.23,18062
52.53,13.23,18062
52.53,13.23,20448
52.53,13.23,20448
52.53,13.23,20448
52.53,13.23,20448
52.53,13.23,20448
52.53,13.23,20448
52.53,13.23,8389
52.53,13.23,8389
52.53,13.23,8389
52.53,13.23,8389
52.53,13.23,8389
52.53,13.23,8389
52.53,13.23,10961
52.53,13.23,10961
52.53,13.23,10961
52.53,13.23,10961
52.53,13.23,10961
52.53,13.23,10961
52.53,13.23,11208
52.53,13.23,11208
52.53,13.23,11208
52.53,13.23,11208
52.53,13.23,11208
52.53,13.23,11208
52.53,13.23,11547
52.53,13.23,11547
52.53,13.23,11547
52.53,13.23,11547
52.53,13.23,11547
52.53,13.23,11547
52.53,13.23,20212
52.53,13.23,20212
52.53,13.23,20212
52.53,13.23,20212
52.53,13.23,20212
52.53,13.23,20212
52.53,13.23,21852
52.53,13.23,21852
52.53,13.23,21852
52.53,13.23,21852
52.53,13.23,21852
52.53,13.23,21852
52.53,13.23,23088
52.53,13.23,23088
52.53,13.23,23088
52.53,13.23,23088
52.53,13.23,23088
52.53,13.23,23088
52.53,13.23,23825
52.53,13.23,23825
52.53,13.23,23825
52.53,13.23,23825
52.53,13.23,23825
52.53,13.23,23825
52.53,13.23,26139
52.53,13.23,26139
52.53,13.23,26139
52.53,13.23,26139
52.53,13.23,26139
52.53,13.23,26139
52.53,13.23,3448
52.53,13.23,3448
52.53,13.23,3448
52.53,13.23,3448
52.53,13.23,3448
52.53,13.23,3448
52.53,13.23,3453
52.53,13.23,3453
52.53,13.23,3453
52.53,13.23,3453
52.53,13.23,3453
52.53,13.23,3453
52.53,13.23,3595
52.53,13.23,3595
52.53,13.23,3595
52.53,13.23,3595
52.53,13.23,3595
52.53,13.23,3595
52.53,13.23,4420
52.53,13.23,4420
52.53,13.23,4420
52.53,13.23,4420
52.53,13.23,4420
52.53,13.23,4420
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5653
52.53,13.23,5687
52.53,13.23,5687
52.53,13.23,5687
52.53,13.23,5687
52.53,13.23,5687
52.53,13.23,5687
52.53,13.23,6843
52.53,13.23,6843
52.53,13.23,6843
52.53,13.23,6843
52.53,13.23,6843
52.53,13.23,6843
52.53,13.23,8690
52.53,13.23,8690
52.53,13.23,8690
52.53,13.23,8690
52.53,13.23,8690
52.53,13.23,8690
52.53,13.23,8924
52.53,13.23,8924
52.53,13.23,8924
52.53,13.23,8924
52.53,13.23,8924
52.53,13.23,8924
52.53,13.23,9484
52.53,13.23,9484
52.53,13.23,9484
52.53,13.23,9484
52.53,13.23,9484
52.53,13.23,9484
52.53,13.23,9716
52.53,13.23,9716
52.53,13.23,9716
52.53,13.23,9716
52.53,13.23,9716
52.53,13.23,9716
52.53,13.23,18256
52.53,13.23,18256
52.53,13.23,18256
52.53,13.23,18256
52.53,13.23,18256
52.53,13.23,18256
52.53,13.23,20489
52.53,13.23,20489
52.53,13.23,20489
52.53,13.23,20489
52.53,13.23,20489
52.53,13.23,20489
52.53,13.23,20555
52.53,13.23,20555
52.53,13.23,20555
52.53,13.23,20555
52.53,13.23,20555
52.53,13.23,20555
52.53,13.23,21691
52.53,13.23,21691
52.53,13.23,21691
52.53,13.23,21691
52.53,13.23,21691
52.53,13.23,21691
52.21,13.23,13695
52.21,13.23,13695
52.21,13.23,13695
52.21,13.23,13695
52.21,13.23,13695
52.22,13.23,13929
52.22,13.23,13929
52.22,13.23,13929
52.22,13.23,13929
52.22,13.23,13929
52.21,13.23,14429
52.21,13.23,14429
52.21,13.23,14429
52.21,13.23,14429
52.21,13.23,14429
52.21,13.23,14476
52.21,13.23,14476
52.21,13.23,14476
52.21,13.23,14476
52.21,13.23,14476
52.22,13.23,15930
52.22,13.23,15930
52.22,13.23,15930
52.22,13.23,15930
52.22,13.23,15930
52.22,13.23,16312
52.22,13.23,16312
52.22,13.23,16312
52.22,13.23,16312
52.22,13.23,16312
52.22,13.23,17297
52.22,13.23,17297
52.22,13.23,17297
52.22,13.23,17297
52.22,13.23,17297
52.53,13.23,4762
52.53,13.23,4762
52.53,13.23,4762
52.53,13.23,4762
52.53,13.23,4762
52.53,13.23,4762
52.53,13.23,5135
52.53,13.23,5135
52.53,13.23,5135
52.53,13.23,5135
52.53,13.23,5135
52.53,13.23,5135
52.53,13.23,5890
52.53,13.23,5890
52.53,13.23,5890
52.53,13.23,5890
52.53,13.23,5890
52.53,13.23,5890
52.53,13.23,5934
52.53,13.23,5934
52.53,13.23,5934
52.53,13.23,5934
52.53,13.23,5934
52.53,13.23,5934
52.53,13.23,13561
52.53,13.23,13561
52.53,13.23,13561
52.53,13.23,13561
52.53,13.23,13561
52.53,13.23,13561
52.53,13.23,18754
52.53,13.23,18754
52.53,13.23,18754
52.53,13.23,18754
52.53,13.23,18754
52.53,13.23,18754
52.53,13.23,20216
52.53,13.23,20216
52.53,13.23,20216
52.53,13.23,20216
52.53,13.23,20216
52.53,13.23,20216
52.53,13.23,20548
52.53,13.23,20548
52.53,13.23,20548
52.53,13.23,20548
52.53,13.23,20548
52.53,13.23,20548
52.53,13.23,21063
52.53,13.23,21063
52.53,13.23,21063
52.53,13.23,21063
52.53,13.23,21063
52.53,13.23,21063
52.53,13.23,21503
52.53,13.23,21503
52.53,13.23,21503
52.53,13.23,21503
52.53,13.23,21503
52.53,13.23,21503
52.53,13.23,23469
52.53,13.23,23469
52.53,13.23,23469
52.53,13.23,23469
52.53,13.23,23469
52.53,13.23,23469
52.53,13.23,23583
52.53,13.23,23583
52.53,13.23,23583
52.53,13.23,23583
52.53,13.23,23583
52.53,13.23,23583
52.53,13.23,23663
52.53,13.23,23663
52.53,13.23,23663
52.53,13.23,23663
52.53,13.23,23663
52.53,13.23,23663
52.53,13.23,5825
52.53,13.23,5825
52.53,13.23,5825
52.53,13.23,5825
52.53,13.23,5825
52.53,13.23,5825
52.53,13.23,6130
52.53,13.23,6130
52.53,13.23,6130
52.53,13.23,6130
52.53,13.23,6130
52.53,13.23,6130
52.53,13.23,6156
52.53,13.23,6156
52.53,13.23,6156
52.53,13.23,6156
52.53,13.23,6156
52.53,13.23,6156
52.53,13.23,6499
52.53,13.23,6499
52.53,13.23,6499
52.53,13.23,6499
52.53,13.23,6499
52.53,13.23,6499
52.53,13.23,7081
52.53,13.23,7081
52.53,13.23,7081
52.53,13.23,7081
52.53,13.23,7081
52.53,13.23,7081
52.53,13.23,8045
52.53,13.23,8045
52.53,13.23,8045
52.53,13.23,8045
52.53,13.23,8045
52.53,13.23,8045
52.53,13.23,6401
52.53,13.23,6401
52.53,13.23,6401
52.53,13.23,6401
52.53,13.23,6641
52.53,13.23,6641
52.53,13.23,6641
52.53,13.23,6641
52.53,13.23,7549
52.53,13.23,7549
52.53,13.23,7549
52.53,13.23,7549
52.53,13.23,8438
52.53,13.23,8438
52.53,13.23,8438
52.53,13.23,8438
52.53,13.23,17301
52.53,13.23,17301
52.53,13.23,17301
52.53,13.23,17301
52.53,13.23,18510
52.53,13.23,18510
52.53,13.23,18510
52.53,13.23,18510
52.53,13.23,19805
52.53,13.23,19805
52.53,13.23,19805
52.53,13.23,19805
52.53,13.23,21859
52.53,13.23,21859
52.53,13.23,21859
52.53,13.23,21859
52.53,13.23,22393
52.53,13.23,22393
52.53,13.23,22393
52.53,13.23,22393
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,2
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.53,13.23,5
52.53,13.23,10
52.53,13.23,10
52.53,13.23,10
52.53,13.23,13
52.53,13.23,13
52.53,13.23,13
52.53,13.23,8197
52.53,13.23,8197
52.53,13.23,8197
52.53,13.23,8599
52.53,13.23,8599
52.53,13.23,8599
52.53,13.23,9525
52.53,13.23,9525
52.53,13.23,9525
52.53,13.23,11029
52.53,13.23,11029
52.53,13.23,11029
52.53,13.23,12289
52.53,13.23,12289
52.53,13.23,12289
52.53,13.23,3378
52.53,13.23,3378
52.53,13.23,3378
52.53,13.23,3378
52.53,13.23,3378
52.53,13.23,3378
52.53,13.23,3621
52.53,13.23,3621
52.53,13.23,3621
52.53,13.23,3621
52.53,13.23,3621
52.53,13.23,3621
52.53,13.23,3670
52.53,13.23,3670
52.53,13.23,3670
52.53,13.23,3670
52.53,13.23,3670
52.53,13.23,3670
52.53,13.23,3785
52.53,13.23,3785
52.53,13.23,3785
52.53,13.23,3785
52.53,13.23,3785
52.53,13.23,3785
52.53,13.23,4361
52.53,13.23,4361
52.53,13.23,4361
52.53,13.23,4361
52.53,13.23,4361
52.53,13.23,4361
52.53,13.23,4707
52.53,13.23,4707
52.53,13.23,4707
52.53,13.23,4707
52.53,13.23,4707
52.53,13.23,4707
52.53,13.23,4841
52.53,13.23,4841
52.53,13.23,4841
52.53,13.23,4841
52.53,13.23,4841
52.53,13.23,4841
52.53,13.23,5268
52.53,13.23,5268
52.53,13.23,5268
52.53,13.23,5268
52.53,13.23,5268
52.53,13.23,5268
52.53,13.23,6135
52.53,13.23,6135
52.53,13.23,6135
52.53,13.23,6135
52.53,13.23,6135
52.53,13.23,6135
52.53,13.23,6310
52.53,13.23,6310
52.53,13.23,6310
52.53,13.23,6310
52.53,13.23,6310
52.53,13.23,6310
52.53,13.23,8202
52.53,13.23,8202
52.53,13.23,8202
52.53,13.23,8202
52.53,13.23,8202
52.53,13.23,8202
52.53,13.23,16639
52.53,13.23,16639
52.53,13.23,16639
52.53,13.23,16639
52.53,13.23,16639
52.53,13.23,16639
52.53,13.23,16732
52.53,13.23,16732
52.53,13.23,16732
52.53,13.23,16732
52.53,13.23,16732
52.53,13.23,16732
52.53,13.23,16973
52.53,13.23,16973
52.53,13.23,16973
52.53,13.23,16973
52.53,13.23,16973
52.53,13.23,16973
52.53,13.23,17055
52.53,13.23,17055
52.53,13.23,17055
52.53,13.23,17055
52.53,13.23,17055
52.53,13.23,17055
52.53,13.23,17448
52.53,13.23,17448
52.53,13.23,17448
52.53,13.23,17448
52.53,13.23,17448
52.53,13.23,17448
52.53,13.23,10278
52.53,13.23,10278
52.53,13.23,10278
52.53,13.23,10278
52.53,13.23,10278
52.53,13.23,10278
52.53,13.23,11037
52.53,13.23,11037
52.53,13.23,11037
52.53,13.23,11037
52.53,13.23,11037
52.53,13.23,11037
52.53,13.23,11593
52.53,13.23,11593
52.53,13.23,11593
52.53,13.23,11593
52.53,13.23,11593
52.53,13.23,11593
52.53,13.23,12808
52.53,13.23,12808
52.53,13.23,12808
52.53,13.23,12808
52.53,13.23,12808
52.53,13.23,12808
52.53,13.23,12954
52.53,13.23,12954
52.53,13.23,12954
52.53,13.23,12954
52.53,13.23,12954
52.53,13.23,12954
52.53,13.23,13140
52.53,13.23,13140
52.53,13.23,13140
52.53,13.23,13140
52.53,13.23,13140
52.53,13.23,13140
52.53,13.23,13390
52.53,13.23,13390
52.53,13.23,13390
52.53,13.23,13390
52.53,13.23,13390
52.53,13.23,13390
52.53,13.23,13853
52.53,13.23,13853
52.53,13.23,13853
52.53,13.23,13853
